sameAs;Q114049;Q114049
sameAs;19540519;19540519
sameAs;Q608525;Q608525
sameAs;17430411;17430411
sameAs;17430413;17430413
sameAs;19290930;19290930
sameAs;17430417;17430417
sameAs;17430416;17430416
sameAs;Q212512;Q212512
sameAs;Q212514;Q212514
sameAs;Q285456;Q285456
sameAs;19290923;19290923
sameAs;19290925;19290925
sameAs;19290924;19290924
sameAs;19290926;19290926
sameAs;19290929;19290929
sameAs;Q97342;Q97342
sameAs;Q403252;Q403252
sameAs;Q97349;Q97349
sameAs;19290921;19290921
sameAs;19290920;19290920
sameAs;02660000;02660000
sameAs;19290909;19290909
sameAs;Q285462;Q285462
sameAs;Q212506;Q212506
sameAs;19290912;19290912
sameAs;19290913;19290913
sameAs;19290915;19290915
sameAs;19290917;19290917
sameAs;19290910;19290910
sameAs;20000626;20000626
sameAs;20000629;20000629
sameAs;Q285439;Q285439
sameAs;20000623;20000623
sameAs;20000625;20000625
sameAs;19290901;19290901
sameAs;Q97325;Q97325
sameAs;19290903;19290903
sameAs;19290907;19290907
sameAs;Q97320;Q97320
sameAs;Q501707;Q501707
sameAs;Q501714;Q501714
sameAs;Q97310;Q97310
sameAs;Q442892;Q442892
sameAs;Q403242;Q403242
sameAs;Q97315;Q97315
sameAs;Q97318;Q97318
sameAs;Q501719;Q501719
sameAs;16670227;16670227
sameAs;20000607;20000607
sameAs;20000603;20000603
sameAs;Q97388;Q97388
sameAs;Q403292;Q403292
sameAs;Q97387;Q97387
sameAs;Q501722;Q501722
sameAs;16670216;16670216
sameAs;20000615;20000615
sameAs;16670212;16670212
sameAs;Q97383;Q97383
sameAs;20000611;20000611
sameAs;Q383926;Q383926
sameAs;20000614;20000614
sameAs;Q442835;Q442835
sameAs;Q97377;Q97377
sameAs;Q442834;Q442834
sameAs;Q97370;Q97370
sameAs;Q501746;Q501746
sameAs;Q442848;Q442848
sameAs;Q97363;Q97363
sameAs;Q383943;Q383943
sameAs;Q97364;Q97364
sameAs;Q403279;Q403279
sameAs;Q7651809;Q7651809
sameAs;Q285483;Q285483
sameAs;Q97360;Q97360
sameAs;Q97355;Q97355
sameAs;Q97357;Q97357
sameAs;Q501756;Q501756
sameAs;Q344384;Q344384
sameAs;Q442851;Q442851
sameAs;Q476238;Q476238
sameAs;Q1140145;Q1140145
sameAs;16190402;16190402
sameAs;Q501651;Q501651
sameAs;Q1140139;Q1140139
sameAs;Q501655;Q501655
sameAs;18420905;18420905
sameAs;18420906;18420906
sameAs;18420912;18420912
sameAs;Q501660;Q501660
sameAs;Q310924;Q310924
sameAs;-01250101;-01250101
sameAs;16381111;16381111
sameAs;18420914;18420914
sameAs;-01730000;-01730000
sameAs;Q310920;Q310920
sameAs;18420919;18420919
sameAs;Q212564;Q212564
sameAs;18420921;18420921
sameAs;18420920;18420920
sameAs;16861031;16861031
sameAs;16381122;16381122
sameAs;18420926;18420926
sameAs;18420928;18420928
sameAs;Q212554;Q212554
sameAs;Q1140106;Q1140106
sameAs;Q97422;Q97422
sameAs;Q549626;Q549626
sameAs;Q97421;Q97421
sameAs;18900830;18900830
sameAs;Q212551;Q212551
sameAs;Q2742382;Q2742382
sameAs;Q97428;Q97428
sameAs;Q97427;Q97427
sameAs;Q212545;Q212545
sameAs;Q5960083;Q5960083
sameAs;Q285549;Q285549
sameAs;Q212544;Q212544
sameAs;Q501697;Q501697
sameAs;Q285542;Q285542
sameAs;Q212549;Q212549
sameAs;Q501693;Q501693
sameAs;Q97412;Q97412
sameAs;18900828;18900828
sameAs;Q97417;Q97417
sameAs;Q476212;Q476212
sameAs;Q285519;Q285519
sameAs;Q285518;Q285518
sameAs;Q285510;Q285510
sameAs;18900810;18900810
sameAs;Q549603;Q549603
sameAs;18900812;18900812
sameAs;Q97401;Q97401
sameAs;Q97408;Q97408
sameAs;18900818;18900818
sameAs;18900817;18900817
sameAs;18900814;18900814
sameAs;10100101;10100101
sameAs;18900813;18900813
sameAs;Q97405;Q97405
sameAs;18900815;18900815
sameAs;Q2908;Q2908
sameAs;19731207;19731207
sameAs;Q549617;Q549617
sameAs;Q2046799;Q2046799
sameAs;19731209;19731209
sameAs;19731204;19731204
sameAs;19731203;19731203
sameAs;19731206;19731206
sameAs;19731205;19731205
sameAs;18900807;18900807
sameAs;10100116;10100116
sameAs;18900809;18900809
sameAs;19731202;19731202
sameAs;19731201;19731201
sameAs;18900803;18900803
sameAs;18900805;18900805
sameAs;19770827;19770827
sameAs;19770826;19770826
sameAs;19770829;19770829
sameAs;19770828;19770828
sameAs;19770823;19770823
sameAs;19770825;19770825
sameAs;19770824;19770824
sameAs;03900101;03900101
sameAs;Q549666;Q549666
sameAs;Q633484;Q633484
sameAs;Q153576;Q153576
sameAs;19731219;19731219
sameAs;02180101;02180101
sameAs;19731215;19731215
sameAs;19731214;19731214
sameAs;19731217;19731217
sameAs;19731216;19731216
sameAs;19731211;19731211
sameAs;17910227;17910227
sameAs;19731210;19731210
sameAs;19731212;19731212
sameAs;Q310985;Q310985
sameAs;Q535013;Q535013
sameAs;17430329;17430329
sameAs;17910224;17910224
sameAs;08270827;08270827
sameAs;Q319304;Q319304
sameAs;Q24410;Q24410
sameAs;Q574617;Q574617
sameAs;19731226;19731226
sameAs;19731225;19731225
sameAs;19731228;19731228
sameAs;19731222;19731222
sameAs;19770830;19770830
sameAs;19731221;19731221
sameAs;19770831;19770831
sameAs;Q310971;Q310971
sameAs;19731223;19731223
sameAs;19731220;19731220
sameAs;-03960101;-03960101
sameAs;Q310975;Q310975
sameAs;19770805;19770805
sameAs;19770807;19770807
sameAs;19770803;19770803
sameAs;Q1536090;Q1536090
sameAs;19770802;19770802
sameAs;Q549640;Q549640
sameAs;19770808;19770808
sameAs;Q535032;Q535032
sameAs;Q128592;Q128592
sameAs;Q358904;Q358904
sameAs;Q535037;Q535037
sameAs;Q535028;Q535028
sameAs;19770817;19770817
sameAs;19770812;19770812
sameAs;19770814;19770814
sameAs;19770813;19770813
sameAs;Q549650;Q549650
sameAs;19770819;19770819
sameAs;09280000;09280000
sameAs;19770810;19770810
sameAs;11800918;11800918
sameAs;Q319329;Q319329
sameAs;Q535026;Q535026
sameAs;Q560017;Q560017
sameAs;Q476279;Q476279
sameAs;08040519;08040519
sameAs;Q560010;Q560010
sameAs;Q560011;Q560011
sameAs;Q560015;Q560015
sameAs;Q24445;Q24445
sameAs;14560101;14560101
sameAs;Q560020;Q560020
sameAs;Q560022;Q560022
sameAs;Q560026;Q560026
sameAs;Q24455;Q24455
sameAs;Q633439;Q633439
sameAs;06520801;06520801
sameAs;Q535048;Q535048
sameAs;Q1575615;Q1575615
sameAs;Q153597;Q153597
sameAs;Q24474;Q24474
sameAs;Q549689;Q549689
sameAs;17910204;17910204
sameAs;17910207;17910207
sameAs;17910206;17910206
sameAs;Q310963;Q310963
sameAs;17910221;17910221
sameAs;17910220;17910220
sameAs;Q153586;Q153586
sameAs;17910216;17910216
sameAs;17910215;17910215
sameAs;Q608488;Q608488
sameAs;17910211;17910211
sameAs;Q560174;Q560174
sameAs;Q633641;Q633641
sameAs;Q383838;Q383838
sameAs;Q560178;Q560178
sameAs;Q153730;Q153730
sameAs;Q383846;Q383846
sameAs;Q560172;Q560172
sameAs;Q608672;Q608672
sameAs;Q344232;Q344232
sameAs;Q128772;Q128772
sameAs;Q128774;Q128774
sameAs;19310326;19310326
sameAs;Q128788;Q128788
sameAs;19310325;19310325
sameAs;19310328;19310328
sameAs;Q153728;Q153728
sameAs;Q319269;Q319269
sameAs;19310323;19310323
sameAs;Q344246;Q344246
sameAs;17660603;17660603
sameAs;Q114142;Q114142
sameAs;Q442911;Q442911
sameAs;Q442914;Q442914
sameAs;Q358875;Q358875
sameAs;Q442915;Q442915
sameAs;17660607;17660607
sameAs;19310329;19310329
sameAs;18190120;18190120
sameAs;17621003;17621003
sameAs;19540422;19540422
sameAs;Q358862;Q358862
sameAs;Q97294;Q97294
sameAs;19540424;19540424
sameAs;19540423;19540423
sameAs;Q358868;Q358868
sameAs;19540428;19540428
sameAs;Q97289;Q97289
sameAs;Q114113;Q114113
sameAs;19540427;19540427
sameAs;19540429;19540429
sameAs;Q358864;Q358864
sameAs;Q358863;Q358863
sameAs;Q97287;Q97287
sameAs;Q442928;Q442928
sameAs;17910403;17910403
sameAs;Q608695;Q608695
sameAs;14560000;14560000
sameAs;Q608696;Q608696
sameAs;14080101;14080101
sameAs;18190122;18190122
sameAs;Q153700;Q153700
sameAs;Q344228;Q344228
sameAs;Q319289;Q319289
sameAs;17621018;17621018
sameAs;Q97282;Q97282
sameAs;Q97281;Q97281
sameAs;Q560163;Q560163
sameAs;Q319287;Q319287
sameAs;Q358851;Q358851
sameAs;Q97283;Q97283
sameAs;Q15407086;Q15407086
sameAs;Q97279;Q97279
sameAs;Q358856;Q358856
sameAs;Q442937;Q442937
sameAs;Q560162;Q560162
sameAs;17910419;17910419
sameAs;Q574794;Q574794
sameAs;Q608686;Q608686
sameAs;17910415;17910415
sameAs;Q574798;Q574798
sameAs;Q128764;Q128764
sameAs;Q442931;Q442931
sameAs;17430528;17430528
sameAs;Q319234;Q319234
sameAs;19540402;19540402
sameAs;19540401;19540401
sameAs;19540404;19540404
sameAs;19540406;19540406
sameAs;19540405;19540405
sameAs;19540407;19540407
sameAs;19540409;19540409
sameAs;17430525;17430525
sameAs;Q344200;Q344200
sameAs;Q114180;Q114180
sameAs;17141111;17141111
sameAs;19540410;19540410
sameAs;17180731;17180731
sameAs;Q153762;Q153762
sameAs;19540412;19540412
sameAs;Q417976;Q417976
sameAs;19540414;19540414
sameAs;19540417;19540417
sameAs;Q358835;Q358835
sameAs;17141118;17141118
sameAs;17430510;17430510
sameAs;Q310894;Q310894
sameAs;Q114156;Q114156
sameAs;Q153753;Q153753
sameAs;Q358828;Q358828
sameAs;Q319240;Q319240
sameAs;Q114166;Q114166
sameAs;Q114169;Q114169
sameAs;Q114168;Q114168
sameAs;Q608646;Q608646
sameAs;Q608642;Q608642
sameAs;Q358818;Q358818
sameAs;Q285339;Q285339
sameAs;Q285331;Q285331
sameAs;Q285330;Q285330
sameAs;14271021;14271021
sameAs;Q442989;Q442989
sameAs;15910722;15910722
sameAs;Q1022941;Q1022941
sameAs;Q442983;Q442983
sameAs;Q299982;Q299982
sameAs;Q403377;Q403377
sameAs;Q442990;Q442990
sameAs;Q97213;Q97213
sameAs;Q299977;Q299977
sameAs;Q97210;Q97210
sameAs;Q442991;Q442991
sameAs;Q442995;Q442995
sameAs;Q97219;Q97219
sameAs;15430801;15430801
sameAs;Q765223;Q765223
sameAs;Q97202;Q97202
sameAs;Q608615;Q608615
sameAs;Q97201;Q97201
sameAs;Q97205;Q97205
sameAs;Q285327;Q285327
sameAs;Q608607;Q608607
sameAs;15910718;15910718
sameAs;20000726;20000726
sameAs;17621028;17621028
sameAs;Q97273;Q97273
sameAs;20000722;20000722
sameAs;20000721;20000721
sameAs;Q285378;Q285378
sameAs;Q383802;Q383802
sameAs;18190108;18190108
sameAs;Q17505003;Q17505003
sameAs;Q97266;Q97266
sameAs;Q285371;Q285371
sameAs;Q97265;Q97265
sameAs;18190106;18190106
sameAs;18190101;18190101
sameAs;Q3589896;Q3589896
sameAs;Q3589895;Q3589895
sameAs;Q442942;Q442942
sameAs;Q128746;Q128746
sameAs;Q3589894;Q3589894
sameAs;Q97260;Q97260
sameAs;20000730;20000730
sameAs;Q97261;Q97261
sameAs;18190119;18190119
sameAs;Q97255;Q97255
sameAs;Q97254;Q97254
sameAs;18190115;18190115
sameAs;18190118;18190118
sameAs;Q3589884;Q3589884
sameAs;Q344282;Q344282
sameAs;19310315;19310315
sameAs;20000704;20000704
sameAs;20000703;20000703
sameAs;19310314;19310314
sameAs;20000706;20000706
sameAs;19310316;19310316
sameAs;Q24488369;Q24488369
sameAs;Q128715;Q128715
sameAs;19310311;19310311
sameAs;20000707;20000707
sameAs;Q128717;Q128717
sameAs;16670323;16670323
sameAs;Q285351;Q285351
sameAs;Q97251;Q97251
sameAs;Q285357;Q285357
sameAs;20000701;20000701
sameAs;Q97248;Q97248
sameAs;Q97243;Q97243
sameAs;19310319;19310319
sameAs;Q128722;Q128722
sameAs;19310304;19310304
sameAs;20000715;20000715
sameAs;20000714;20000714
sameAs;19310303;19310303
sameAs;Q128724;Q128724
sameAs;19310305;19310305
sameAs;Q128725;Q128725
sameAs;19310302;19310302
sameAs;Q779835;Q779835
sameAs;Q358895;Q358895
sameAs;Q285363;Q285363
sameAs;Q383828;Q383828
sameAs;Q285368;Q285368
sameAs;17660621;17660621
sameAs;20000713;20000713
sameAs;20000712;20000712
sameAs;Q358899;Q358899
sameAs;19310307;19310307
sameAs;20000803;20000803
sameAs;Q63976;Q63976
sameAs;20000806;20000806
sameAs;20000809;20000809
sameAs;20000808;20000808
sameAs;Q24374;Q24374
sameAs;Q2756860;Q2756860
sameAs;Q63972;Q63972
sameAs;Q24367;Q24367
sameAs;Q549705;Q549705
sameAs;18900910;18900910
sameAs;16190524;16190524
sameAs;18900916;18900916
sameAs;18900918;18900918
sameAs;-01730101;-01730101
sameAs;18900915;18900915
sameAs;Q63985;Q63985
sameAs;20000815;20000815
sameAs;18900909;18900909
sameAs;20000819;20000819
sameAs;Q24382;Q24382
sameAs;Q5107817;Q5107817
sameAs;Q63983;Q63983
sameAs;Q6827262;Q6827262
sameAs;18900905;18900905
sameAs;18900908;18900908
sameAs;18900904;18900904
sameAs;18900903;18900903
sameAs;Q187091;Q187091
sameAs;Q24389;Q24389
sameAs;Q310807;Q310807
sameAs;Q212446;Q212446
sameAs;Q63960;Q63960
sameAs;Q501790;Q501790
sameAs;16381006;16381006
sameAs;Q501797;Q501797
sameAs;Q2831;Q2831
sameAs;19770904;19770904
sameAs;Q212436;Q212436
sameAs;Q1022908;Q1022908
sameAs;19770903;19770903
sameAs;Q285413;Q285413
sameAs;19770906;19770906
sameAs;19770905;19770905
sameAs;19770902;19770902
sameAs;19770901;19770901
sameAs;Q285419;Q285419
sameAs;19770908;19770908
sameAs;19770909;19770909
sameAs;Q97300;Q97300
sameAs;Q3589934;Q3589934
sameAs;Q1022904;Q1022904
sameAs;Q97307;Q97307
sameAs;19770915;19770915
sameAs;19770914;19770914
sameAs;16900928;16900928
sameAs;19770917;19770917
sameAs;Q285426;Q285426
sameAs;19770916;19770916
sameAs;Q285429;Q285429
sameAs;19770911;19770911
sameAs;19770910;19770910
sameAs;19770912;19770912
sameAs;Q476301;Q476301
sameAs;Q549751;Q549751
sameAs;Q549754;Q549754
sameAs;19770918;19770918
sameAs;Q3589928;Q3589928
sameAs;Q1022910;Q1022910
sameAs;Q1022912;Q1022912
sameAs;Q63997;Q63997
sameAs;Q476338;Q476338
sameAs;14920101;14920101
sameAs;Q63994;Q63994
sameAs;18900930;18900930
sameAs;16190501;16190501
sameAs;Q549726;Q549726
sameAs;Q1022923;Q1022923
sameAs;12271112;12271112
sameAs;12810216;12810216
sameAs;Q549734;Q549734
sameAs;18900920;18900920
sameAs;18900922;18900922
sameAs;18900921;18900921
sameAs;Q549737;Q549737
sameAs;16190513;16190513
sameAs;Q1022931;Q1022931
sameAs;Q3589949;Q3589949
sameAs;Q1022933;Q1022933
sameAs;Q535100;Q535100
sameAs;18900929;18900929
sameAs;Q3589940;Q3589940
sameAs;18900924;18900924
sameAs;18900923;18900923
sameAs;Q1022939;Q1022939
sameAs;Q535104;Q535104
sameAs;18900925;18900925
sameAs;Q535139;Q535139
sameAs;Q114092;Q114092
sameAs;06410101;06410101
sameAs;Q549784;Q549784
sameAs;Q549786;Q549786
sameAs;Q535137;Q535137
sameAs;Q535128;Q535128
sameAs;Q535127;Q535127
sameAs;Q560102;Q560102
sameAs;Q535121;Q535121
sameAs;Q535124;Q535124
sameAs;19770926;19770926
sameAs;19770925;19770925
sameAs;19770928;19770928
sameAs;19770927;19770927
sameAs;19770921;19770921
sameAs;Q319214;Q319214
sameAs;19770923;19770923
sameAs;Q956200;Q956200
sameAs;Q633586;Q633586
sameAs;19770929;19770929
sameAs;Q114078;Q114078
sameAs;Q310889;Q310889
sameAs;Q633589;Q633589
sameAs;Q24304;Q24304
sameAs;Q310881;Q310881
sameAs;Q535155;Q535155
sameAs;Q310883;Q310883
sameAs;Q310886;Q310886
sameAs;Q319219;Q319219
sameAs;Q1140076;Q1140076
sameAs;Q38946;Q38946
sameAs;Q114080;Q114080
sameAs;Q633574;Q633574
sameAs;Q633576;Q633576
sameAs;Q633575;Q633575
sameAs;Q114089;Q114089
sameAs;Q24311;Q24311
sameAs;Q633577;Q633577
sameAs;Q310870;Q310870
sameAs;19770930;19770930
sameAs;Q535147;Q535147
sameAs;Q63930;Q63930
sameAs;Q560130;Q560130
sameAs;Q2139041;Q2139041
sameAs;Q560137;Q560137
sameAs;01540101;01540101
sameAs;Q24325;Q24325
sameAs;Q24327;Q24327
sameAs;Q535171;Q535171
sameAs;17910309;17910309
sameAs;Q535175;Q535175
sameAs;17910302;17910302
sameAs;Q63941;Q63941
sameAs;17910320;17910320
sameAs;Q63943;Q63943
sameAs;Q38969;Q38969
sameAs;Q310815;Q310815
sameAs;Q574777;Q574777
sameAs;17910331;17910331
sameAs;Q560114;Q560114
sameAs;Q24345;Q24345
sameAs;09990101;09990101
sameAs;Q310847;Q310847
sameAs;Q63917;Q63917
sameAs;Q7362519;Q7362519
sameAs;Q2866;Q2866
sameAs;Q212490;Q212490
sameAs;17910323;17910323
sameAs;Q560128;Q560128
sameAs;Q38989;Q38989
sameAs;Q212486;Q212486
sameAs;Q310835;Q310835
sameAs;Q310837;Q310837
sameAs;Q63928;Q63928
sameAs;Q310831;Q310831
sameAs;Q310830;Q310830
sameAs;Q574756;Q574756
sameAs;Q128898;Q128898
sameAs;Q128897;Q128897
sameAs;Q344596;Q344596
sameAs;Q344599;Q344599
sameAs;Q97194;Q97194
sameAs;Q97196;Q97196
sameAs;Q114251;Q114251
sameAs;Q97195;Q97195
sameAs;Q114255;Q114255
sameAs;09760101;09760101
sameAs;Q128890;Q128890
sameAs;Q608312;Q608312
sameAs;17910503;17910503
sameAs;Q128894;Q128894
sameAs;Q128895;Q128895
sameAs;Q114260;Q114260
sameAs;Q97181;Q97181
sameAs;Q114265;Q114265
sameAs;Q114267;Q114267
sameAs;Q97176;Q97176
sameAs;Q608303;Q608303
sameAs;Q97178;Q97178
sameAs;Q153839;Q153839
sameAs;Q574452;Q574452
sameAs;Q549485;Q549485
sameAs;Q97174;Q97174
sameAs;Q97170;Q97170
sameAs;Q114234;Q114234
sameAs;Q114236;Q114236
sameAs;17910528;17910528
sameAs;Q97167;Q97167
sameAs;Q128888;Q128888
sameAs;Q97160;Q97160
sameAs;Q23885854;Q23885854
sameAs;Q549496;Q549496
sameAs;Q114241;Q114241
sameAs;Q97157;Q97157
sameAs;Q19867103;Q19867103
sameAs;Q97159;Q97159
sameAs;09990411;09990411
sameAs;Q608325;Q608325
sameAs;Q97153;Q97153
sameAs;Q153819;Q153819
sameAs;Q344580;Q344580
sameAs;Q672922;Q672922
sameAs;Q114292;Q114292
sameAs;18670129;18670129
sameAs;Q114296;Q114296
sameAs;18670121;18670121
sameAs;Q5421649;Q5421649
sameAs;18670124;18670124
sameAs;15910405;15910405
sameAs;Q863661;Q863661
sameAs;18670127;18670127
sameAs;15910409;15910409
sameAs;18670118;18670118
sameAs;Q3443783;Q3443783
sameAs;18670113;18670113
sameAs;Q23885870;Q23885870
sameAs;18670115;18670115
sameAs;15910415;15910415
sameAs;18670114;18670114
sameAs;Q2947829;Q2947829
sameAs;18670117;18670117
sameAs;18670116;18670116
sameAs;Q5612796;Q5612796
sameAs;Q574497;Q574497
sameAs;20000429;20000429
sameAs;13550711;13550711
sameAs;20000428;20000428
sameAs;20000421;20000421
sameAs;20000420;20000420
sameAs;Q114273;Q114273
sameAs;20000423;20000423
sameAs;Q114272;Q114272
sameAs;Q344538;Q344538
sameAs;Q114278;Q114278
sameAs;20000430;20000430
sameAs;Q114280;Q114280
sameAs;Q672952;Q672952
sameAs;Q97198;Q97198
sameAs;Q97197;Q97197
sameAs;Q574476;Q574476
sameAs;18670131;18670131
sameAs;18670130;18670130
sameAs;20000407;20000407
sameAs;20000406;20000406
sameAs;20000409;20000409
sameAs;Q212756;Q212756
sameAs;20000408;20000408
sameAs;Q246091;Q246091
sameAs;Q128815;Q128815
sameAs;Q128818;Q128818
sameAs;20000403;20000403
sameAs;20000405;20000405
sameAs;Q97103;Q97103
sameAs;Q271059;Q271059
sameAs;Q442629;Q442629
sameAs;Q442622;Q442622
sameAs;Q442621;Q442621
sameAs;Q97109;Q97109
sameAs;Q442623;Q442623
sameAs;Q128821;Q128821
sameAs;Q128820;Q128820
sameAs;20000419;20000419
sameAs;Q3359909;Q3359909
sameAs;Q128827;Q128827
sameAs;Q128828;Q128828
sameAs;20000412;20000412
sameAs;20000411;20000411
sameAs;Q2335607;Q2335607
sameAs;20000413;20000413
sameAs;Q6538141;Q6538141
sameAs;13800318;13800318
sameAs;18670108;18670108
sameAs;Q212738;Q212738
sameAs;18670101;18670101
sameAs;Q271031;Q271031
sameAs;Q271034;Q271034
sameAs;16900905;16900905
sameAs;14920410;14920410
sameAs;15430914;15430914
sameAs;Q285685;Q285685
sameAs;Q212727;Q212727
sameAs;Q2840961;Q2840961
sameAs;Q271040;Q271040
sameAs;Q442650;Q442650
sameAs;Q442652;Q442652
sameAs;Q442657;Q442657
sameAs;Q271045;Q271045
sameAs;Q153810;Q153810
sameAs;19310416;19310416
sameAs;19310415;19310415
sameAs;19310410;19310410
sameAs;19310411;19310411
sameAs;Q97151;Q97151
sameAs;Q114219;Q114219
sameAs;Q97144;Q97144
sameAs;Q114218;Q114218
sameAs;19310418;19310418
sameAs;19310417;19310417
sameAs;Q153801;Q153801
sameAs;19310404;19310404
sameAs;Q128868;Q128868
sameAs;19310401;19310401
sameAs;Q97138;Q97138
sameAs;Q114228;Q114228
sameAs;Q97131;Q97131
sameAs;Q97133;Q97133
sameAs;19310407;19310407
sameAs;Q97139;Q97139
sameAs;Q128860;Q128860
sameAs;19310406;19310406
sameAs;19310409;19310409
sameAs;19310408;19310408
sameAs;Q128832;Q128832
sameAs;Q97130;Q97130
sameAs;Q417685;Q417685
sameAs;Q97124;Q97124
sameAs;Q501504;Q501504
sameAs;10521004;10521004
sameAs;Q97127;Q97127
sameAs;Q97122;Q97122
sameAs;Q3345324;Q3345324
sameAs;19310425;19310425
sameAs;19310427;19310427
sameAs;19310423;19310423
sameAs;Q97113;Q97113
sameAs;Q7974624;Q7974624
sameAs;Q442617;Q442617
sameAs;Q114206;Q114206
sameAs;Q114208;Q114208
sameAs;Q271084;Q271084
sameAs;Q97118;Q97118
sameAs;Q63854;Q63854
sameAs;Q63857;Q63857
sameAs;Q24254;Q24254
sameAs;Q501404;Q501404
sameAs;Q501409;Q501409
sameAs;Q1140392;Q1140392
sameAs;Q285743;Q285743
sameAs;Q1140373;Q1140373
sameAs;Q63868;Q63868
sameAs;Q187184;Q187184
sameAs;Q24263;Q24263
sameAs;Q63862;Q63862
sameAs;Q271102;Q271102
sameAs;Q271104;Q271104
sameAs;Q187187;Q187187
sameAs;Q271100;Q271100
sameAs;Q285713;Q285713
sameAs;Q63833;Q63833
sameAs;Q63838;Q63838
sameAs;Q501423;Q501423
sameAs;Q285707;Q285707
sameAs;Q285722;Q285722
sameAs;Q63848;Q63848
sameAs;Q501430;Q501430
sameAs;Q3359889;Q3359889
sameAs;Q63840;Q63840
sameAs;Q246144;Q246144
sameAs;Q24278;Q24278
sameAs;Q246149;Q246149
sameAs;Q501437;Q501437
sameAs;Q285777;Q285777
sameAs;Q7009120;Q7009120
sameAs;12981212;12981212
sameAs;10810101;10810101
sameAs;Q63890;Q63890
sameAs;Q501441;Q501441
sameAs;Q24296;Q24296
sameAs;Q63895;Q63895
sameAs;Q442669;Q442669
sameAs;Q271137;Q271137
sameAs;16440118;16440118
sameAs;12981224;12981224
sameAs;Q633278;Q633278
sameAs;Q285786;Q285786
sameAs;Q246169;Q246169
sameAs;16440125;16440125
sameAs;16440126;16440126
sameAs;Q501458;Q501458
sameAs;16190618;16190618
sameAs;Q442676;Q442676
sameAs;Q271144;Q271144
sameAs;Q63875;Q63875
sameAs;Q63878;Q63878
sameAs;Q501466;Q501466
sameAs;Q501460;Q501460
sameAs;Q501469;Q501469
sameAs;Q442685;Q442685
sameAs;Q63886;Q63886
sameAs;Q212765;Q212765
sameAs;Q285765;Q285765
sameAs;Q63888;Q63888
sameAs;Q442690;Q442690
sameAs;Q3575668;Q3575668
sameAs;Q63884;Q63884
sameAs;Q271127;Q271127
sameAs;Q633258;Q633258
sameAs;Q442697;Q442697
sameAs;Q442696;Q442696
sameAs;16440101;16440101
sameAs;Q647893;Q647893
sameAs;19501117;19501117
sameAs;Q344512;Q344512
sameAs;19501116;19501116
sameAs;19501118;19501118
sameAs;Q501485;Q501485
sameAs;19501111;19501111
sameAs;19540721;19540721
sameAs;19501112;19501112
sameAs;19540720;19540720
sameAs;19540722;19540722
sameAs;19540726;19540726
sameAs;18900630;18900630
sameAs;19540728;19540728
sameAs;Q501489;Q501489
sameAs;17200210;17200210
sameAs;19501128;19501128
sameAs;19501129;19501129
sameAs;Q647878;Q647878
sameAs;Q501496;Q501496
sameAs;19501122;19501122
sameAs;19501121;19501121
sameAs;19501124;19501124
sameAs;19501123;19501123
sameAs;19501126;19501126
sameAs;Q501495;Q501495
sameAs;19501125;19501125
sameAs;Q549436;Q549436
sameAs;18900624;18900624
sameAs;18900620;18900620
sameAs;18900629;18900629
sameAs;Q608264;Q608264
sameAs;Q647871;Q647871
sameAs;Q1791114;Q1791114
sameAs;Q319578;Q319578
sameAs;Q7009145;Q7009145
sameAs;01060101;01060101
sameAs;Q319571;Q319571
sameAs;19501130;19501130
sameAs;Q549400;Q549400
sameAs;Q633223;Q633223
sameAs;Q114197;Q114197
sameAs;19540701;19540701
sameAs;18900612;18900612
sameAs;19540703;19540703
sameAs;19540702;19540702
sameAs;19540705;19540705
sameAs;19540704;19540704
sameAs;Q633226;Q633226
sameAs;17430101;17430101
sameAs;19540709;19540709
sameAs;17430103;17430103
sameAs;18900619;18900619
sameAs;17430102;17430102
sameAs;17430105;17430105
sameAs;17430107;17430107
sameAs;18900615;18900615
sameAs;18900617;18900617
sameAs;Q38827;Q38827
sameAs;Q633211;Q633211
sameAs;19540710;19540710
sameAs;19540712;19540712
sameAs;19540711;19540711
sameAs;19540714;19540714
sameAs;Q187125;Q187125
sameAs;18900601;18900601
sameAs;19540713;19540713
sameAs;19731009;19731009
sameAs;19540715;19540715
sameAs;19731006;19731006
sameAs;19540718;19540718
sameAs;19540717;19540717
sameAs;19731005;19731005
sameAs;19731008;19731008
sameAs;19731007;19731007
sameAs;19540719;19540719
sameAs;19731002;19731002
sameAs;19731001;19731001
sameAs;18900608;18900608
sameAs;19731004;19731004
sameAs;19731003;19731003
sameAs;18900605;18900605
sameAs;18900604;18900604
sameAs;18900607;18900607
sameAs;19770629;19770629
sameAs;19770625;19770625
sameAs;19770624;19770624
sameAs;Q63816;Q63816
sameAs;19770627;19770627
sameAs;19770626;19770626
sameAs;Q24211;Q24211
sameAs;Q24204;Q24204
sameAs;Q633209;Q633209
sameAs;19731017;19731017
sameAs;19731016;19731016
sameAs;19731019;19731019
sameAs;19731018;19731018
sameAs;Q63818;Q63818
sameAs;17430125;17430125
sameAs;19731013;19731013
sameAs;19770621;19770621
sameAs;Q574420;Q574420
sameAs;19770620;19770620
sameAs;17910424;17910424
sameAs;19770623;19770623
sameAs;19731015;19731015
sameAs;17430127;17430127
sameAs;19770622;19770622
sameAs;17910421;17910421
sameAs;17430129;17430129
sameAs;17910423;17910423
sameAs;19731010;19731010
sameAs;Q319502;Q319502
