type;ID_TF;ID_s;ID_o;ID_p;date_start;date_end;valid;proba;polarity
pinstConf;Q5024-Q2739-P54-1995-01-01-1996-01-01-0.17687;Q5024;Q2739;P54;1995-01-01;1996-01-01;true;0.17687;true
pinstConf;Q5024-Q2739-P54-1998-01-01-1999-01-01-0.33871;Q5024;Q2739;P54;1998-01-01;1999-01-01;true;0.33871;true
pinstConf;Q5024-Q2739-P54-2003-01-01-2003-01-01-0.20816;Q5024;Q2739;P54;2003-01-01;2003-01-01;true;0.20816;true
pinstConf;Q5024-Q2739-P54-1996-01-01-1998-01-01-0.29808;Q5024;Q2739;P54;1996-01-01;1998-01-01;true;0.29808;true
pinstConf;Q5024-Q2739-P54-2007-01-01-2008-01-01-0.15575;Q5024;Q2739;P54;2007-01-01;2008-01-01;true;0.15575;true
pinstConf;Q5024-Q2739-P54-2005-01-01-2005-01-01-0.33257002;Q5024;Q2739;P54;2005-01-01;2005-01-01;true;0.33257002;true
pinstConf;Q5024-Q131499-P54-2005-01-01-2007-01-01-0.15729001;Q5024;Q131499;P54;2005-01-01;2007-01-01;true;0.15729001;true
pinstConf;Q5024-Q131499-P54-2002-01-01-2003-01-01-0.21939;Q5024;Q131499;P54;2002-01-01;2003-01-01;true;0.21939;true
pinstConf;Q5024-Q131499-P54-1990-01-01-1993-01-01-0.33999;Q5024;Q131499;P54;1990-01-01;1993-01-01;true;0.33999;true
pinstConf;Q5024-Q131499-P54-1995-01-01-1996-01-01-0.3032;Q5024;Q131499;P54;1995-01-01;1996-01-01;true;0.3032;true
pinstConf;Q5024-Q131499-P54-1998-01-01-1999-01-01-0.27166;Q5024;Q131499;P54;1998-01-01;1999-01-01;true;0.27166;true
pinstConf;Q5024-Q131499-P54-2003-01-01-2003-01-01-0.20585;Q5024;Q131499;P54;2003-01-01;2003-01-01;true;0.20585;true
pinstConf;Q5024-Q131499-P54-1996-01-01-1998-01-01-0.26629;Q5024;Q131499;P54;1996-01-01;1998-01-01;true;0.26629;true
pinstConf;Q5024-Q131499-P54-2007-01-01-2008-01-01-0.21524999;Q5024;Q131499;P54;2007-01-01;2008-01-01;true;0.21524999;true
pinstConf;Q5024-Q131499-P54-2005-01-01-2005-01-01-0.53771;Q5024;Q131499;P54;2005-01-01;2005-01-01;true;0.53771;true
pinstConf;Q5024-Q131499-P54-1993-01-01-1995-01-01-0.22859001;Q5024;Q131499;P54;1993-01-01;1995-01-01;true;0.22859001;true
pinstConf;Q5024-Q5794-P54-2005-01-01-2007-01-01-0.3562;Q5024;Q5794;P54;2005-01-01;2007-01-01;true;0.3562;true
pinstConf;Q5024-Q5794-P54-2002-01-01-2003-01-01-0.36392;Q5024;Q5794;P54;2002-01-01;2003-01-01;true;0.36392;true
pinstConf;Q5024-Q5794-P54-1990-01-01-1993-01-01-0.21429;Q5024;Q5794;P54;1990-01-01;1993-01-01;true;0.21429;false
pinstConf;Q5024-Q5794-P54-1995-01-01-1996-01-01-0.35362;Q5024;Q5794;P54;1995-01-01;1996-01-01;true;0.35362;true
pinstConf;Q5024-Q5794-P54-1998-01-01-1999-01-01-0.39824;Q5024;Q5794;P54;1998-01-01;1999-01-01;true;0.39824;true
pinstConf;Q5024-Q5794-P54-2003-01-01-2003-01-01-0.27622002;Q5024;Q5794;P54;2003-01-01;2003-01-01;true;0.27622002;true
pinstConf;Q5024-Q5794-P54-1996-01-01-1998-01-01-0.31173;Q5024;Q5794;P54;1996-01-01;1998-01-01;true;0.31173;true
pinstConf;Q5024-Q5794-P54-2007-01-01-2008-01-01-0.27029;Q5024;Q5794;P54;2007-01-01;2008-01-01;true;0.27029;true
pinstConf;Q5024-Q5794-P54-2005-01-01-2005-01-01-0.21610999;Q5024;Q5794;P54;2005-01-01;2005-01-01;true;0.21610999;true
pinstConf;Q5024-Q5794-P54-1993-01-01-1995-01-01-0.14134;Q5024;Q5794;P54;1993-01-01;1995-01-01;true;0.14134;true
pinstConf;Q5024-Q5794-P54-1999-01-01-2002-01-01-0.1893;Q5024;Q5794;P54;1999-01-01;2002-01-01;true;0.1893;true
pinstConf;Q5024-Q33748-P54-2005-01-01-2007-01-01-0.20086;Q5024;Q33748;P54;2005-01-01;2007-01-01;true;0.20086;true
pinstConf;Q5024-Q33748-P54-2002-01-01-2003-01-01-0.24796;Q5024;Q33748;P54;2002-01-01;2003-01-01;true;0.24796;true
pinstConf;Q5024-Q33748-P54-1990-01-01-1993-01-01-0.22356;Q5024;Q33748;P54;1990-01-01;1993-01-01;true;0.22356;true
pinstConf;Q5024-Q33748-P54-1995-01-01-1996-01-01-0.18583;Q5024;Q33748;P54;1995-01-01;1996-01-01;true;0.18583;true
pinstConf;Q5024-Q33748-P54-1998-01-01-1999-01-01-0.14120999;Q5024;Q33748;P54;1998-01-01;1999-01-01;true;0.14120999;true
pinstConf;Q5024-Q33748-P54-2003-01-01-2003-01-01-0.22955;Q5024;Q33748;P54;2003-01-01;2003-01-01;true;0.22955;true
pinstConf;Q5024-Q33748-P54-1996-01-01-1998-01-01-0.14159;Q5024;Q33748;P54;1996-01-01;1998-01-01;true;0.14159;true
pinstConf;Q5024-Q33748-P54-2007-01-01-2008-01-01-0.18531999;Q5024;Q33748;P54;2007-01-01;2008-01-01;true;0.18531999;true
pinstConf;Q5024-Q33748-P54-2005-01-01-2005-01-01-0.19432;Q5024;Q33748;P54;2005-01-01;2005-01-01;true;0.19432;false
pinstConf;Q5024-Q33748-P54-1993-01-01-1995-01-01-0.18895;Q5024;Q33748;P54;1993-01-01;1995-01-01;true;0.18895;true
pinstConf;Q5024-Q33748-P54-1999-01-01-2002-01-01-0.49840003;Q5024;Q33748;P54;1999-01-01;2002-01-01;true;0.49840003;true
pinstConf;Q5024-Q33748-P54-2003-01-01-2004-01-01-0.22072999;Q5024;Q33748;P54;2003-01-01;2004-01-01;true;0.22072999;true
pinstConf;Q5024-Q7232579-P54-2005-01-01-2007-01-01-0.2895;Q5024;Q7232579;P54;2005-01-01;2007-01-01;true;0.2895;true
pinstConf;Q5024-Q7232579-P54-2002-01-01-2003-01-01-0.37446;Q5024;Q7232579;P54;2002-01-01;2003-01-01;true;0.37446;true
pinstConf;Q5024-Q7232579-P54-1990-01-01-1993-01-01-0.17267999;Q5024;Q7232579;P54;1990-01-01;1993-01-01;true;0.17267999;false
pinstConf;Q5024-Q7232579-P54-1995-01-01-1996-01-01-0.22611001;Q5024;Q7232579;P54;1995-01-01;1996-01-01;true;0.22611001;true
pinstConf;Q5024-Q7232579-P54-1998-01-01-1999-01-01-0.19624999;Q5024;Q7232579;P54;1998-01-01;1999-01-01;true;0.19624999;true
pinstConf;Q5024-Q7232579-P54-2003-01-01-2003-01-01-0.17151001;Q5024;Q7232579;P54;2003-01-01;2003-01-01;true;0.17151001;true
pinstConf;Q5024-Q7232579-P54-1996-01-01-1998-01-01-0.19106999;Q5024;Q7232579;P54;1996-01-01;1998-01-01;true;0.19106999;true
pinstConf;Q5024-Q7232579-P54-2007-01-01-2008-01-01-0.22493999;Q5024;Q7232579;P54;2007-01-01;2008-01-01;true;0.22493999;true
pinstConf;Q5024-Q7232579-P54-2005-01-01-2005-01-01-0.26596;Q5024;Q7232579;P54;2005-01-01;2005-01-01;true;0.26596;true
pinstConf;Q5024-Q7232579-P54-1993-01-01-1995-01-01-0.55429;Q5024;Q7232579;P54;1993-01-01;1995-01-01;true;0.55429;true
pinstConf;Q5024-Q7232579-P54-1999-01-01-2002-01-01-0.32314;Q5024;Q7232579;P54;1999-01-01;2002-01-01;true;0.32314;true
pinstConf;Q5024-Q7232579-P54-2003-01-01-2004-01-01-0.21676;Q5024;Q7232579;P54;2003-01-01;2004-01-01;true;0.21676;true
pinstConf;Q5024-Q7232579-P54-1988-01-01-1989-01-01-0.17849;Q5024;Q7232579;P54;1988-01-01;1989-01-01;true;0.17849;true
pinstConf;Q5024-Q3590754-P54-2005-01-01-2007-01-01-0.23944;Q5024;Q3590754;P54;2005-01-01;2007-01-01;true;0.23944;true
pinstConf;Q5024-Q3590754-P54-2002-01-01-2003-01-01-0.20299001;Q5024;Q3590754;P54;2002-01-01;2003-01-01;true;0.20299001;true
pinstConf;Q5024-Q3590754-P54-1990-01-01-1993-01-01-0.20897;Q5024;Q3590754;P54;1990-01-01;1993-01-01;true;0.20897;true
pinstConf;Q5024-Q3590754-P54-1995-01-01-1996-01-01-0.14172;Q5024;Q3590754;P54;1995-01-01;1996-01-01;true;0.14172;false
pinstConf;Q5024-Q3590754-P54-1998-01-01-1999-01-01-0.14795001;Q5024;Q3590754;P54;1998-01-01;1999-01-01;true;0.14795001;true
pinstConf;Q5024-Q3590754-P54-2003-01-01-2003-01-01-0.2881;Q5024;Q3590754;P54;2003-01-01;2003-01-01;true;0.2881;true
pinstConf;Q5024-Q3590754-P54-1996-01-01-1998-01-01-0.14716001;Q5024;Q3590754;P54;1996-01-01;1998-01-01;true;0.14716001;true
pinstConf;Q5024-Q3590754-P54-2007-01-01-2008-01-01-0.17417;Q5024;Q3590754;P54;2007-01-01;2008-01-01;true;0.17417;true
pinstConf;Q5024-Q3590754-P54-2005-01-01-2005-01-01-0.64362;Q5024;Q3590754;P54;2005-01-01;2005-01-01;true;0.64362;true
pinstConf;Q5024-Q3590754-P54-1993-01-01-1995-01-01-0.14134;Q5024;Q3590754;P54;1993-01-01;1995-01-01;true;0.14134;true
pinstConf;Q5024-Q3590754-P54-1999-01-01-2002-01-01-0.1575;Q5024;Q3590754;P54;1999-01-01;2002-01-01;true;0.1575;true
pinstConf;Q5024-Q3590754-P54-2003-01-01-2004-01-01-0.24614999;Q5024;Q3590754;P54;2003-01-01;2004-01-01;true;0.24614999;true
pinstConf;Q5024-Q3590754-P54-1988-01-01-1989-01-01-0.19241;Q5024;Q3590754;P54;1988-01-01;1989-01-01;true;0.19241;true
pinstConf;Q5024-Q3590754-P54-1989-01-01-1989-01-01-0.18498;Q5024;Q3590754;P54;1989-01-01;1989-01-01;true;0.18498;true
pinstConf;Q5024-Q3873511-P54-2005-01-01-2007-01-01-0.16486;Q5024;Q3873511;P54;2005-01-01;2007-01-01;true;0.16486;true
pinstConf;Q5024-Q3873511-P54-2002-01-01-2003-01-01-0.14908001;Q5024;Q3873511;P54;2002-01-01;2003-01-01;true;0.14908001;true
pinstConf;Q5024-Q3873511-P54-1990-01-01-1993-01-01-0.30481;Q5024;Q3873511;P54;1990-01-01;1993-01-01;true;0.30481;true
pinstConf;Q5024-Q3873511-P54-1995-01-01-1996-01-01-0.2806;Q5024;Q3873511;P54;1995-01-01;1996-01-01;true;0.2806;true
pinstConf;Q5024-Q3873511-P54-1998-01-01-1999-01-01-0.39072;Q5024;Q3873511;P54;1998-01-01;1999-01-01;true;0.39072;true
pinstConf;Q5024-Q3873511-P54-2003-01-01-2003-01-01-0.23111999;Q5024;Q3873511;P54;2003-01-01;2003-01-01;true;0.23111999;true
pinstConf;Q5024-Q3873511-P54-1996-01-01-1998-01-01-0.216;Q5024;Q3873511;P54;1996-01-01;1998-01-01;true;0.216;true
pinstConf;Q5024-Q3873511-P54-2007-01-01-2008-01-01-0.17711;Q5024;Q3873511;P54;2007-01-01;2008-01-01;true;0.17711;true
pinstConf;Q5024-Q3873511-P54-2005-01-01-2005-01-01-0.30006;Q5024;Q3873511;P54;2005-01-01;2005-01-01;true;0.30006;true
pinstConf;Q5024-Q3873511-P54-1993-01-01-1995-01-01-0.14364001;Q5024;Q3873511;P54;1993-01-01;1995-01-01;true;0.14364001;true
pinstConf;Q5024-Q3873511-P54-1999-01-01-2002-01-01-0.23111999;Q5024;Q3873511;P54;1999-01-01;2002-01-01;true;0.23111999;true
pinstConf;Q5024-Q3873511-P54-2003-01-01-2004-01-01-0.39495;Q5024;Q3873511;P54;2003-01-01;2004-01-01;true;0.39495;true
pinstConf;Q5024-Q3873511-P54-1988-01-01-1989-01-01-0.25549;Q5024;Q3873511;P54;1988-01-01;1989-01-01;true;0.25549;true
pinstConf;Q5024-Q3873511-P54-1989-01-01-1989-01-01-0.31991;Q5024;Q3873511;P54;1989-01-01;1989-01-01;true;0.31991;true
pinstConf;Q5024-Q3873511-P54-1988-01-01-1990-01-01-0.37011;Q5024;Q3873511;P54;1988-01-01;1990-01-01;true;0.37011;true
pinstConf;Q5024-Q1772776-P54-2005-01-01-2007-01-01-0.46363002;Q5024;Q1772776;P54;2005-01-01;2007-01-01;true;0.46363002;true
pinstConf;Q5024-Q1772776-P54-2002-01-01-2003-01-01-0.17074;Q5024;Q1772776;P54;2002-01-01;2003-01-01;true;0.17074;true
pinstConf;Q5024-Q1772776-P54-1990-01-01-1993-01-01-0.32818002;Q5024;Q1772776;P54;1990-01-01;1993-01-01;true;0.32818002;true
pinstConf;Q5024-Q1772776-P54-1995-01-01-1996-01-01-0.15899;Q5024;Q1772776;P54;1995-01-01;1996-01-01;true;0.15899;true
pinstConf;Q5024-Q1772776-P54-1998-01-01-1999-01-01-0.19924;Q5024;Q1772776;P54;1998-01-01;1999-01-01;true;0.19924;true
pinstConf;Q5024-Q1772776-P54-2003-01-01-2003-01-01-0.27427;Q5024;Q1772776;P54;2003-01-01;2003-01-01;true;0.27427;true
pinstConf;Q5024-Q1772776-P54-1996-01-01-1998-01-01-0.15582;Q5024;Q1772776;P54;1996-01-01;1998-01-01;true;0.15582;true
pinstConf;Q5024-Q1772776-P54-2007-01-01-2008-01-01-0.25549;Q5024;Q1772776;P54;2007-01-01;2008-01-01;true;0.25549;true
pinstConf;Q5024-Q1772776-P54-2005-01-01-2005-01-01-0.25037;Q5024;Q1772776;P54;2005-01-01;2005-01-01;true;0.25037;true
pinstConf;Q5024-Q1772776-P54-1993-01-01-1995-01-01-0.35694;Q5024;Q1772776;P54;1993-01-01;1995-01-01;true;0.35694;true
pinstConf;Q5024-Q1772776-P54-1999-01-01-2002-01-01-0.32397002;Q5024;Q1772776;P54;1999-01-01;2002-01-01;true;0.32397002;true
pinstConf;Q5024-Q1772776-P54-2003-01-01-2004-01-01-0.78235996;Q5024;Q1772776;P54;2003-01-01;2004-01-01;true;0.78235996;true
pinstConf;Q5024-Q1772776-P54-1988-01-01-1989-01-01-0.19522999;Q5024;Q1772776;P54;1988-01-01;1989-01-01;true;0.19522999;true
pinstConf;Q5024-Q1772776-P54-1989-01-01-1989-01-01-0.14001;Q5024;Q1772776;P54;1989-01-01;1989-01-01;true;0.14001;false
pinstConf;Q5024-Q1772776-P54-1988-01-01-1990-01-01-0.13988;Q5024;Q1772776;P54;1988-01-01;1990-01-01;true;0.13988;true
pinstConf;Q5024-Q1772776-P54-1990-01-01-1991-01-01-0.1744;Q5024;Q1772776;P54;1990-01-01;1991-01-01;true;0.1744;true
pinstConf;Q5024-Q1630430-P54-2005-01-01-2007-01-01-0.21589;Q5024;Q1630430;P54;2005-01-01;2007-01-01;true;0.21589;true
pinstConf;Q5024-Q1630430-P54-2002-01-01-2003-01-01-0.44108;Q5024;Q1630430;P54;2002-01-01;2003-01-01;true;0.44108;true
pinstConf;Q5024-Q1630430-P54-1990-01-01-1993-01-01-0.15259;Q5024;Q1630430;P54;1990-01-01;1993-01-01;true;0.15259;true
pinstConf;Q5024-Q1630430-P54-1995-01-01-1996-01-01-0.43534002;Q5024;Q1630430;P54;1995-01-01;1996-01-01;true;0.43534002;true
pinstConf;Q5024-Q1630430-P54-1998-01-01-1999-01-01-0.31026;Q5024;Q1630430;P54;1998-01-01;1999-01-01;true;0.31026;true
pinstConf;Q5024-Q1630430-P54-2003-01-01-2003-01-01-0.24726;Q5024;Q1630430;P54;2003-01-01;2003-01-01;true;0.24726;true
pinstConf;Q5024-Q1630430-P54-1996-01-01-1998-01-01-0.16717;Q5024;Q1630430;P54;1996-01-01;1998-01-01;true;0.16717;true
pinstConf;Q5024-Q1630430-P54-2007-01-01-2008-01-01-0.1602;Q5024;Q1630430;P54;2007-01-01;2008-01-01;true;0.1602;false
pinstConf;Q5024-Q1630430-P54-2005-01-01-2005-01-01-0.19062999;Q5024;Q1630430;P54;2005-01-01;2005-01-01;true;0.19062999;true
pinstConf;Q5024-Q1630430-P54-1993-01-01-1995-01-01-0.15568;Q5024;Q1630430;P54;1993-01-01;1995-01-01;true;0.15568;true
pinstConf;Q5024-Q1630430-P54-1999-01-01-2002-01-01-0.18004;Q5024;Q1630430;P54;1999-01-01;2002-01-01;true;0.18004;true
pinstConf;Q5024-Q1630430-P54-2003-01-01-2004-01-01-0.16486;Q5024;Q1630430;P54;2003-01-01;2004-01-01;true;0.16486;true
pinstConf;Q5024-Q1630430-P54-1988-01-01-1989-01-01-0.19223;Q5024;Q1630430;P54;1988-01-01;1989-01-01;true;0.19223;true
pinstConf;Q5024-Q1630430-P54-1989-01-01-1989-01-01-0.26728;Q5024;Q1630430;P54;1989-01-01;1989-01-01;true;0.26728;true
pinstConf;Q5024-Q1630430-P54-1988-01-01-1990-01-01-0.16724;Q5024;Q1630430;P54;1988-01-01;1990-01-01;true;0.16724;false
pinstConf;Q5024-Q1630430-P54-1990-01-01-1991-01-01-0.15506001;Q5024;Q1630430;P54;1990-01-01;1991-01-01;true;0.15506001;true
pinstConf;Q5024-Q1630430-P54-1991-01-01-1994-01-01-0.34727;Q5024;Q1630430;P54;1991-01-01;1994-01-01;true;0.34727;true
pinstConf;Q5024-Q267245-P54-2005-01-01-2007-01-01-0.33683;Q5024;Q267245;P54;2005-01-01;2007-01-01;true;0.33683;true
pinstConf;Q5024-Q267245-P54-2002-01-01-2003-01-01-0.16433999;Q5024;Q267245;P54;2002-01-01;2003-01-01;true;0.16433999;true
pinstConf;Q5024-Q267245-P54-1990-01-01-1993-01-01-0.1901;Q5024;Q267245;P54;1990-01-01;1993-01-01;true;0.1901;false
pinstConf;Q5024-Q267245-P54-1995-01-01-1996-01-01-0.14338;Q5024;Q267245;P54;1995-01-01;1996-01-01;true;0.14338;false
pinstConf;Q5024-Q267245-P54-1998-01-01-1999-01-01-0.26178;Q5024;Q267245;P54;1998-01-01;1999-01-01;true;0.26178;true
pinstConf;Q5024-Q267245-P54-2003-01-01-2003-01-01-0.18472001;Q5024;Q267245;P54;2003-01-01;2003-01-01;true;0.18472001;false
pinstConf;Q5024-Q267245-P54-1996-01-01-1998-01-01-0.46363002;Q5024;Q267245;P54;1996-01-01;1998-01-01;true;0.46363002;true
pinstConf;Q5024-Q267245-P54-2007-01-01-2008-01-01-0.24275;Q5024;Q267245;P54;2007-01-01;2008-01-01;true;0.24275;true
pinstConf;Q5024-Q267245-P54-2005-01-01-2005-01-01-0.2481;Q5024;Q267245;P54;2005-01-01;2005-01-01;true;0.2481;false
pinstConf;Q5024-Q267245-P54-1993-01-01-1995-01-01-0.14631;Q5024;Q267245;P54;1993-01-01;1995-01-01;true;0.14631;true
pinstConf;Q5024-Q267245-P54-1999-01-01-2002-01-01-0.55689;Q5024;Q267245;P54;1999-01-01;2002-01-01;true;0.55689;true
pinstConf;Q5024-Q267245-P54-2003-01-01-2004-01-01-0.19071999;Q5024;Q267245;P54;2003-01-01;2004-01-01;true;0.19071999;true
pinstConf;Q5024-Q267245-P54-1988-01-01-1989-01-01-0.14644;Q5024;Q267245;P54;1988-01-01;1989-01-01;true;0.14644;true
pinstConf;Q5024-Q267245-P54-1989-01-01-1989-01-01-0.51616;Q5024;Q267245;P54;1989-01-01;1989-01-01;true;0.51616;true
pinstConf;Q5024-Q267245-P54-1988-01-01-1990-01-01-0.29113;Q5024;Q267245;P54;1988-01-01;1990-01-01;true;0.29113;true
pinstConf;Q5024-Q267245-P54-1990-01-01-1991-01-01-0.19395;Q5024;Q267245;P54;1990-01-01;1991-01-01;true;0.19395;true
pinstConf;Q5024-Q267245-P54-1991-01-01-1994-01-01-0.15992;Q5024;Q267245;P54;1991-01-01;1994-01-01;true;0.15992;true
pinstConf;Q5024-Q267245-P54-1993-01-01-2002-01-01-0.17807999;Q5024;Q267245;P54;1993-01-01;2002-01-01;true;0.17807999;false
pinstConf;Q5024-Q1130849-P54-2005-01-01-2007-01-01-0.26777;Q5024;Q1130849;P54;2005-01-01;2007-01-01;true;0.26777;true
pinstConf;Q5024-Q1130849-P54-2002-01-01-2003-01-01-0.34523;Q5024;Q1130849;P54;2002-01-01;2003-01-01;true;0.34523;true
pinstConf;Q5024-Q1130849-P54-1990-01-01-1993-01-01-0.17323;Q5024;Q1130849;P54;1990-01-01;1993-01-01;true;0.17323;true
pinstConf;Q5024-Q1130849-P54-1995-01-01-1996-01-01-0.28613;Q5024;Q1130849;P54;1995-01-01;1996-01-01;true;0.28613;true
pinstConf;Q5024-Q1130849-P54-1998-01-01-1999-01-01-0.23571;Q5024;Q1130849;P54;1998-01-01;1999-01-01;true;0.23571;false
pinstConf;Q5024-Q1130849-P54-2003-01-01-2003-01-01-0.23321;Q5024;Q1130849;P54;2003-01-01;2003-01-01;true;0.23321;true
pinstConf;Q5024-Q1130849-P54-1996-01-01-1998-01-01-0.38666;Q5024;Q1130849;P54;1996-01-01;1998-01-01;true;0.38666;true
pinstConf;Q5024-Q1130849-P54-2007-01-01-2008-01-01-0.47954002;Q5024;Q1130849;P54;2007-01-01;2008-01-01;true;0.47954002;true
pinstConf;Q5024-Q1130849-P54-2005-01-01-2005-01-01-0.20221;Q5024;Q1130849;P54;2005-01-01;2005-01-01;true;0.20221;true
pinstConf;Q5024-Q1130849-P54-1993-01-01-1995-01-01-0.40396;Q5024;Q1130849;P54;1993-01-01;1995-01-01;true;0.40396;true
pinstConf;Q5024-Q1130849-P54-1999-01-01-2002-01-01-0.17252001;Q5024;Q1130849;P54;1999-01-01;2002-01-01;true;0.17252001;true
pinstConf;Q5024-Q1130849-P54-2003-01-01-2004-01-01-0.48720002;Q5024;Q1130849;P54;2003-01-01;2004-01-01;true;0.48720002;true
pinstConf;Q5024-Q1130849-P54-1988-01-01-1989-01-01-0.25094;Q5024;Q1130849;P54;1988-01-01;1989-01-01;true;0.25094;true
pinstConf;Q5024-Q1130849-P54-1989-01-01-1989-01-01-0.17244;Q5024;Q1130849;P54;1989-01-01;1989-01-01;true;0.17244;true
pinstConf;Q5024-Q1130849-P54-1988-01-01-1990-01-01-0.38132;Q5024;Q1130849;P54;1988-01-01;1990-01-01;true;0.38132;true
pinstConf;Q5024-Q1130849-P54-1990-01-01-1991-01-01-0.27201;Q5024;Q1130849;P54;1990-01-01;1991-01-01;true;0.27201;true
pinstConf;Q5024-Q1130849-P54-1991-01-01-1994-01-01-0.18387;Q5024;Q1130849;P54;1991-01-01;1994-01-01;true;0.18387;true
pinstConf;Q5024-Q1130849-P54-1993-01-01-2002-01-01-0.22692999;Q5024;Q1130849;P54;1993-01-01;2002-01-01;true;0.22692999;false
pinstConf;Q5024-Q1130849-P54-2001-01-01-2002-01-01-0.14166;Q5024;Q1130849;P54;2001-01-01;2002-01-01;true;0.14166;true
pinstConf;Q5024-Q495299-P54-2005-01-01-2007-01-01-0.35922;Q5024;Q495299;P54;2005-01-01;2007-01-01;true;0.35922;true
pinstConf;Q5024-Q495299-P54-2002-01-01-2003-01-01-0.35472;Q5024;Q495299;P54;2002-01-01;2003-01-01;true;0.35472;true
pinstConf;Q5024-Q495299-P54-1990-01-01-1993-01-01-0.17206;Q5024;Q495299;P54;1990-01-01;1993-01-01;true;0.17206;true
pinstConf;Q5024-Q495299-P54-1995-01-01-1996-01-01-0.3483;Q5024;Q495299;P54;1995-01-01;1996-01-01;true;0.3483;true
pinstConf;Q5024-Q495299-P54-1998-01-01-1999-01-01-0.21343999;Q5024;Q495299;P54;1998-01-01;1999-01-01;true;0.21343999;true
pinstConf;Q5024-Q495299-P54-2003-01-01-2003-01-01-0.14995;Q5024;Q495299;P54;2003-01-01;2003-01-01;true;0.14995;true
pinstConf;Q5024-Q495299-P54-1996-01-01-1998-01-01-0.32479998;Q5024;Q495299;P54;1996-01-01;1998-01-01;true;0.32479998;true
pinstConf;Q5024-Q495299-P54-2007-01-01-2008-01-01-0.23710999;Q5024;Q495299;P54;2007-01-01;2008-01-01;true;0.23710999;true
pinstConf;Q5024-Q495299-P54-2005-01-01-2005-01-01-0.48203;Q5024;Q495299;P54;2005-01-01;2005-01-01;true;0.48203;true
pinstConf;Q5024-Q495299-P54-1993-01-01-1995-01-01-0.27551;Q5024;Q495299;P54;1993-01-01;1995-01-01;true;0.27551;true
pinstConf;Q5024-Q495299-P54-1999-01-01-2002-01-01-0.26844;Q5024;Q495299;P54;1999-01-01;2002-01-01;true;0.26844;true
pinstConf;Q5024-Q495299-P54-2003-01-01-2004-01-01-0.29072002;Q5024;Q495299;P54;2003-01-01;2004-01-01;true;0.29072002;true
pinstConf;Q5024-Q495299-P54-1988-01-01-1989-01-01-0.16237;Q5024;Q495299;P54;1988-01-01;1989-01-01;true;0.16237;true
pinstConf;Q5024-Q495299-P54-1989-01-01-1989-01-01-0.20348;Q5024;Q495299;P54;1989-01-01;1989-01-01;true;0.20348;true
pinstConf;Q5024-Q495299-P54-1988-01-01-1990-01-01-0.23075;Q5024;Q495299;P54;1988-01-01;1990-01-01;true;0.23075;false
pinstConf;Q5024-Q495299-P54-1990-01-01-1991-01-01-0.16754;Q5024;Q495299;P54;1990-01-01;1991-01-01;true;0.16754;true
pinstConf;Q5024-Q495299-P54-1991-01-01-1994-01-01-0.14552;Q5024;Q495299;P54;1991-01-01;1994-01-01;true;0.14552;true
pinstConf;Q5024-Q495299-P54-1993-01-01-2002-01-01-0.37669;Q5024;Q495299;P54;1993-01-01;2002-01-01;true;0.37669;true
pinstConf;Q5024-Q495299-P54-2001-01-01-2002-01-01-0.15444;Q5024;Q495299;P54;2001-01-01;2002-01-01;true;0.15444;true
pinstConf;Q5024-Q495299-P54-2002-01-01-2003-01-01-0.18913;Q5024;Q495299;P54;2002-01-01;2003-01-01;true;0.18913;true
pinstConf;Q5024-Q2739-P54-2005-01-01-2007-01-01-0.22493999;Q5024;Q2739;P54;2005-01-01;2007-01-01;true;0.22493999;true
pinstConf;Q5024-Q2739-P54-2002-01-01-2003-01-01-0.28731;Q5024;Q2739;P54;2002-01-01;2003-01-01;true;0.28731;true
pinstConf;Q5024-Q2739-P54-1990-01-01-1993-01-01-0.2748;Q5024;Q2739;P54;1990-01-01;1993-01-01;true;0.2748;true
pinstConf;Q5024-Q2739-P54-1995-01-01-1996-01-01-0.22634001;Q5024;Q2739;P54;1995-01-01;1996-01-01;true;0.22634001;false
pinstConf;Q5024-Q2739-P54-1998-01-01-1999-01-01-0.20241001;Q5024;Q2739;P54;1998-01-01;1999-01-01;true;0.20241001;true
pinstConf;Q5024-Q2739-P54-2003-01-01-2003-01-01-0.27712;Q5024;Q2739;P54;2003-01-01;2003-01-01;true;0.27712;true
pinstConf;Q5024-Q2739-P54-1996-01-01-1998-01-01-0.34865;Q5024;Q2739;P54;1996-01-01;1998-01-01;true;0.34865;true
pinstConf;Q5024-Q2739-P54-2007-01-01-2008-01-01-0.22435999;Q5024;Q2739;P54;2007-01-01;2008-01-01;true;0.22435999;false
pinstConf;Q5024-Q2739-P54-2005-01-01-2005-01-01-0.19821;Q5024;Q2739;P54;2005-01-01;2005-01-01;true;0.19821;true
pinstConf;Q5024-Q2739-P54-1993-01-01-1995-01-01-0.16997;Q5024;Q2739;P54;1993-01-01;1995-01-01;true;0.16997;true
pinstConf;Q5024-Q2739-P54-1999-01-01-2002-01-01-0.15617;Q5024;Q2739;P54;1999-01-01;2002-01-01;true;0.15617;true
pinstConf;Q5024-Q2739-P54-2003-01-01-2004-01-01-0.16627;Q5024;Q2739;P54;2003-01-01;2004-01-01;true;0.16627;true
pinstConf;Q5024-Q2739-P54-1988-01-01-1989-01-01-0.14941;Q5024;Q2739;P54;1988-01-01;1989-01-01;true;0.14941;true
