type;ID_TF;ID_s;ID_o;ID_p;date_start;date_end;valid;proba;polarity
pinstConf;Q23421-Q18739-P54-1978-01-01-1979-01-01-0.2214;Q23421;Q18739;P54;1978-01-01;1979-01-01;true;0.2214;true
pinstConf;Q23421-Q18739-P54-1979-01-01-1980-01-01-0.21312001;Q23421;Q18739;P54;1979-01-01;1980-01-01;true;0.21312001;true
pinstConf;Q23421-Q18739-P54-1977-01-01-1977-01-01-0.21568;Q23421;Q18739;P54;1977-01-01;1977-01-01;true;0.21568;false
pinstConf;Q23421-19500223-P569-1950-02-01-1950-02-01-0.43453997;Q23421;19500223;P569;1950-02-01;1950-02-01;true;0.43453997;true
pinstConf;Q23437-20000101-P569-2000-01-01-2000-01-01-0.28248;Q23437;20000101;P569;2000-01-01;2000-01-01;true;0.28248;true
pinstConf;Q23481-Q18533927-P26-1946-01-01-1983-01-01-0.24155;Q23481;Q18533927;P26;1946-01-01;1983-01-01;true;0.24155;true
pinstConf;Q23481-Q92004-P26-1946-01-01-1983-01-01-0.32397002;Q23481;Q92004;P26;1946-01-01;1983-01-01;true;0.32397002;true
pinstConf;Q23481-19210105-P569-1921-01-01-1921-01-01-0.24994;Q23481;19210105;P569;1921-01-01;1921-01-01;true;0.24994;true
pinstConf;Q23481-19901214-P570-1990-12-01-1990-12-01-0.17480001;Q23481;19901214;P570;1990-12-01;1990-12-01;true;0.17480001;true
pinstConf;Q23517-19610625-P569-1961-06-01-1961-06-01-0.14855;Q23517;19610625;P569;1961-06-01;1961-06-01;true;0.14855;true
pinstConf;Q23543-Q5107817-P26-1992-01-01-1995-01-01-0.2764;Q23543;Q5107817;P26;1992-01-01;1995-01-01;true;0.2764;true
pinstConf;Q23543-19710416-P569-1971-04-01-1971-04-01-0.18721;Q23543;19710416;P569;1971-04-01;1971-04-01;true;0.18721;true
pinstConf;Q23543-19950331-P570-1995-03-01-1995-03-01-0.24491999;Q23543;19950331;P570;1995-03-01;1995-03-01;true;0.24491999;false
pinstConf;Q23554-19590907-P569-1959-09-01-1959-09-01-0.18904;Q23554;19590907;P569;1959-09-01;1959-09-01;true;0.18904;true
pinstConf;Q23554-20110907-P570-2011-09-01-2011-09-01-0.19782999;Q23554;20110907;P570;2011-09-01;2011-09-01;true;0.19782999;true
pinstConf;Q23685-Q219353-P26-1946-07-01-1946-07-01-0.16508;Q23685;Q219353;P26;1946-07-01;1946-07-01;true;0.16508;true
pinstConf;Q23685-19241001-P569-1924-10-01-1924-10-01-0.21302;Q23685;19241001;P569;1924-10-01;1924-10-01;true;0.21302;true
pinstConf;Q23753-19450217-P569-1945-02-01-1945-02-01-0.24356;Q23753;19450217;P569;1945-02-01;1945-02-01;true;0.24356;true
pinstConf;Q23755-19601028-P569-1960-10-01-1960-10-01-0.20897;Q23755;19601028;P569;1960-10-01;1960-10-01;true;0.20897;true
pinstConf;Q23766-18500129-P569-1850-01-01-1850-01-01-0.31322;Q23766;18500129;P569;1850-01-01;1850-01-01;true;0.31322;true
pinstConf;Q23766-19280501-P570-1928-05-01-1928-05-01-0.1956;Q23766;19280501;P570;1928-05-01;1928-05-01;true;0.1956;true
pinstConf;Q23860-18911215-P569-1891-12-01-1891-12-01-0.45362002;Q23860;18911215;P569;1891-12-01;1891-12-01;true;0.45362002;true
pinstConf;Q23860-19670101-P570-1967-01-01-1967-01-01-0.28574;Q23860;19670101;P570;1967-01-01;1967-01-01;true;0.28574;true
pinstConf;Q23880-19680909-P569-1968-09-01-1968-09-01-0.1925;Q23880;19680909;P569;1968-09-01;1968-09-01;true;0.1925;true
pinstConf;Q23880-19680919-P569-1968-09-01-1968-09-01-0.32314;Q23880;19680919;P569;1968-09-01;1968-09-01;true;0.32314;true
pinstConf;Q23884-19060306-P569-1906-03-01-1906-03-01-0.46052998;Q23884;19060306;P569;1906-03-01;1906-03-01;true;0.46052998;true
pinstConf;Q23884-19590303-P570-1959-03-01-1959-03-01-0.27839;Q23884;19590303;P570;1959-03-01;1959-03-01;true;0.27839;true
pinstConf;Q23959-19400129-P569-1940-01-01-1940-01-01-0.15177;Q23959;19400129;P569;1940-01-01;1940-01-01;true;0.15177;true
pinstConf;Q23971-15880101-P569-1588-01-01-1588-01-01-0.14140001;Q23971;15880101;P569;1588-01-01;1588-01-01;true;0.14140001;true
pinstConf;Q23971-16470101-P570-1647-01-01-1647-01-01-0.17496;Q23971;16470101;P570;1647-01-01;1647-01-01;true;0.17496;true
pinstConf;Q24002-19771129-P569-1977-11-01-1977-11-01-0.20318;Q24002;19771129;P569;1977-11-01;1977-11-01;true;0.20318;false
pinstConf;Q24007-19030312-P569-1903-03-01-1903-03-01-0.32424;Q24007;19030312;P569;1903-03-01;1903-03-01;true;0.32424;true
pinstConf;Q24007-19890511-P570-1989-05-01-1989-05-01-0.18755999;Q24007;19890511;P570;1989-05-01;1989-05-01;true;0.18755999;true
pinstConf;Q24012-Q8648-P54-2014-01-01-2015-01-01-0.19905;Q24012;Q8648;P54;2014-01-01;2015-01-01;true;0.19905;true
pinstConf;Q24012-Q180305-P54-2014-01-01-2015-01-01-0.15534;Q24012;Q180305;P54;2014-01-01;2015-01-01;true;0.15534;true
pinstConf;Q24012-Q180305-P54-2013-01-01-2015-01-01-0.20806;Q24012;Q180305;P54;2013-01-01;2015-01-01;true;0.20806;true
pinstConf;Q24012-Q388972-P54-2014-01-01-2015-01-01-0.26433998;Q24012;Q388972;P54;2014-01-01;2015-01-01;true;0.26433998;true
pinstConf;Q24012-Q388972-P54-2013-01-01-2015-01-01-0.36273;Q24012;Q388972;P54;2013-01-01;2015-01-01;true;0.36273;true
pinstConf;Q24012-Q388972-P54-2012-01-01-2013-01-01-0.24328999;Q24012;Q388972;P54;2012-01-01;2013-01-01;true;0.24328999;false
pinstConf;Q24012-Q280814-P54-2014-01-01-2015-01-01-0.18161;Q24012;Q280814;P54;2014-01-01;2015-01-01;true;0.18161;true
pinstConf;Q24012-Q280814-P54-2013-01-01-2015-01-01-0.15589;Q24012;Q280814;P54;2013-01-01;2015-01-01;true;0.15589;true
pinstConf;Q24012-Q280814-P54-2012-01-01-2013-01-01-0.26793998;Q24012;Q280814;P54;2012-01-01;2013-01-01;true;0.26793998;true
pinstConf;Q24012-Q280814-P54-2013-01-01-2013-01-01-0.17719;Q24012;Q280814;P54;2013-01-01;2013-01-01;true;0.17719;false
pinstConf;Q24012-Q364698-P54-2014-01-01-2015-01-01-0.17151001;Q24012;Q364698;P54;2014-01-01;2015-01-01;true;0.17151001;true
pinstConf;Q24012-Q364698-P54-2013-01-01-2015-01-01-0.14287;Q24012;Q364698;P54;2013-01-01;2015-01-01;true;0.14287;true
pinstConf;Q24012-Q364698-P54-2012-01-01-2013-01-01-0.15177;Q24012;Q364698;P54;2012-01-01;2013-01-01;true;0.15177;true
pinstConf;Q24012-Q364698-P54-2013-01-01-2013-01-01-0.32591;Q24012;Q364698;P54;2013-01-01;2013-01-01;true;0.32591;true
pinstConf;Q24012-Q364698-P54-2013-01-01-2013-01-01-0.22918999;Q24012;Q364698;P54;2013-01-01;2013-01-01;true;0.22918999;true
pinstConf;Q24012-Q657156-P54-2014-01-01-2015-01-01-0.65699;Q24012;Q657156;P54;2014-01-01;2015-01-01;true;0.65699;true
pinstConf;Q24012-Q657156-P54-2013-01-01-2015-01-01-0.18029;Q24012;Q657156;P54;2013-01-01;2015-01-01;true;0.18029;true
pinstConf;Q24012-Q657156-P54-2012-01-01-2013-01-01-0.37991;Q24012;Q657156;P54;2012-01-01;2013-01-01;true;0.37991;true
pinstConf;Q24012-Q657156-P54-2013-01-01-2013-01-01-0.15694;Q24012;Q657156;P54;2013-01-01;2013-01-01;true;0.15694;true
pinstConf;Q24012-Q657156-P54-2013-01-01-2013-01-01-0.26466;Q24012;Q657156;P54;2013-01-01;2013-01-01;true;0.26466;true
pinstConf;Q24012-Q657156-P54-2014-01-01-2014-01-01-0.30786;Q24012;Q657156;P54;2014-01-01;2014-01-01;true;0.30786;true
pinstConf;Q24012-Q1886-P54-2014-01-01-2015-01-01-0.3727;Q24012;Q1886;P54;2014-01-01;2015-01-01;true;0.3727;true
pinstConf;Q24012-Q1886-P54-2013-01-01-2015-01-01-0.18128;Q24012;Q1886;P54;2013-01-01;2015-01-01;true;0.18128;true
pinstConf;Q24012-Q1886-P54-2012-01-01-2013-01-01-0.29215;Q24012;Q1886;P54;2012-01-01;2013-01-01;true;0.29215;true
pinstConf;Q24012-Q1886-P54-2013-01-01-2013-01-01-0.23296002;Q24012;Q1886;P54;2013-01-01;2013-01-01;true;0.23296002;true
pinstConf;Q24012-Q1886-P54-2013-01-01-2013-01-01-0.37535;Q24012;Q1886;P54;2013-01-01;2013-01-01;true;0.37535;true
pinstConf;Q24012-Q1886-P54-2014-01-01-2014-01-01-0.16997;Q24012;Q1886;P54;2014-01-01;2014-01-01;true;0.16997;false
pinstConf;Q24012-Q1886-P54-2015-01-01-2015-01-01-0.24656999;Q24012;Q1886;P54;2015-01-01;2015-01-01;true;0.24656999;true
pinstConf;Q24012-Q2331232-P54-2014-01-01-2015-01-01-0.17599;Q24012;Q2331232;P54;2014-01-01;2015-01-01;true;0.17599;true
pinstConf;Q24012-Q2331232-P54-2013-01-01-2015-01-01-0.31651002;Q24012;Q2331232;P54;2013-01-01;2015-01-01;true;0.31651002;true
pinstConf;Q24012-Q2331232-P54-2012-01-01-2013-01-01-0.30139;Q24012;Q2331232;P54;2012-01-01;2013-01-01;true;0.30139;true
pinstConf;Q24012-Q2331232-P54-2013-01-01-2013-01-01-0.31026;Q24012;Q2331232;P54;2013-01-01;2013-01-01;true;0.31026;true
pinstConf;Q24012-Q2331232-P54-2013-01-01-2013-01-01-0.32876;Q24012;Q2331232;P54;2013-01-01;2013-01-01;true;0.32876;true
pinstConf;Q24012-Q2331232-P54-2014-01-01-2014-01-01-0.22106;Q24012;Q2331232;P54;2014-01-01;2014-01-01;true;0.22106;true
pinstConf;Q24012-Q2331232-P54-2015-01-01-2011-01-01-0.17671;Q24012;Q2331232;P54;2015-01-01;2011-01-01;true;0.17671;true
pinstConf;Q24012-Q2331232-P54-2010-01-01-2010-01-01-0.15279;Q24012;Q2331232;P54;2010-01-01;2010-01-01;true;0.15279;true
pinstConf;Q24012-Q3873502-P54-2014-01-01-2015-01-01-0.33777002;Q24012;Q3873502;P54;2014-01-01;2015-01-01;true;0.33777002;true
pinstConf;Q24012-Q3873502-P54-2013-01-01-2015-01-01-0.16049;Q24012;Q3873502;P54;2013-01-01;2015-01-01;true;0.16049;true
pinstConf;Q24012-Q3873502-P54-2012-01-01-2013-01-01-0.38968998;Q24012;Q3873502;P54;2012-01-01;2013-01-01;true;0.38968998;true
pinstConf;Q24012-Q3873502-P54-2013-01-01-2013-01-01-0.17906;Q24012;Q3873502;P54;2013-01-01;2013-01-01;true;0.17906;true
pinstConf;Q24012-Q3873502-P54-2013-01-01-2013-01-01-0.37357;Q24012;Q3873502;P54;2013-01-01;2013-01-01;true;0.37357;true
pinstConf;Q24012-Q3873502-P54-2014-01-01-2014-01-01-0.35807;Q24012;Q3873502;P54;2014-01-01;2014-01-01;true;0.35807;true
pinstConf;Q24012-Q3873502-P54-2015-01-01-2011-01-01-0.15068999;Q24012;Q3873502;P54;2015-01-01;2011-01-01;true;0.15068999;false
pinstConf;Q24012-Q3873502-P54-2010-01-01-2011-01-01-0.14558999;Q24012;Q3873502;P54;2010-01-01;2011-01-01;true;0.14558999;false
pinstConf;Q24012-Q3873502-P54-2010-01-01-2010-01-01-0.13995;Q24012;Q3873502;P54;2010-01-01;2010-01-01;true;0.13995;true
pinstConf;Q24012-Q922698-P54-2014-01-01-2015-01-01-0.32151002;Q24012;Q922698;P54;2014-01-01;2015-01-01;true;0.32151002;true
pinstConf;Q24012-Q922698-P54-2013-01-01-2015-01-01-0.17599;Q24012;Q922698;P54;2013-01-01;2015-01-01;true;0.17599;true
pinstConf;Q24012-Q922698-P54-2012-01-01-2013-01-01-0.22493999;Q24012;Q922698;P54;2012-01-01;2013-01-01;true;0.22493999;true
pinstConf;Q24012-Q922698-P54-2013-01-01-2013-01-01-0.31781;Q24012;Q922698;P54;2013-01-01;2013-01-01;true;0.31781;true
pinstConf;Q24012-Q922698-P54-2013-01-01-2013-01-01-0.18362;Q24012;Q922698;P54;2013-01-01;2013-01-01;true;0.18362;true
pinstConf;Q24012-Q922698-P54-2014-01-01-2014-01-01-0.20067;Q24012;Q922698;P54;2014-01-01;2014-01-01;true;0.20067;true
pinstConf;Q24012-Q922698-P54-2015-01-01-2011-01-01-0.18455;Q24012;Q922698;P54;2015-01-01;2011-01-01;true;0.18455;true
pinstConf;Q24012-Q922698-P54-2010-01-01-2011-01-01-0.39767998;Q24012;Q922698;P54;2010-01-01;2011-01-01;true;0.39767998;true
pinstConf;Q24012-Q922698-P54-2010-01-01-2010-01-01-0.28097;Q24012;Q922698;P54;2010-01-01;2010-01-01;true;0.28097;true
pinstConf;Q24012-Q922698-P54-2015-01-01-2015-01-01-0.14442;Q24012;Q922698;P54;2015-01-01;2015-01-01;true;0.14442;false
pinstConf;Q24012-Q3873548-P54-2014-01-01-2015-01-01-0.30574;Q24012;Q3873548;P54;2014-01-01;2015-01-01;true;0.30574;true
pinstConf;Q24012-Q3873548-P54-2013-01-01-2015-01-01-0.20397;Q24012;Q3873548;P54;2013-01-01;2015-01-01;true;0.20397;true
pinstConf;Q24012-Q3873548-P54-2012-01-01-2013-01-01-0.25518999;Q24012;Q3873548;P54;2012-01-01;2013-01-01;true;0.25518999;true
pinstConf;Q24012-Q3873548-P54-2013-01-01-2013-01-01-0.16346;Q24012;Q3873548;P54;2013-01-01;2013-01-01;true;0.16346;false
pinstConf;Q24012-Q3873548-P54-2013-01-01-2013-01-01-0.28343;Q24012;Q3873548;P54;2013-01-01;2013-01-01;true;0.28343;true
pinstConf;Q24012-Q3873548-P54-2014-01-01-2014-01-01-0.17792;Q24012;Q3873548;P54;2014-01-01;2014-01-01;true;0.17792;true
pinstConf;Q24012-Q3873548-P54-2015-01-01-2011-01-01-0.8517;Q24012;Q3873548;P54;2015-01-01;2011-01-01;true;0.8517;true
pinstConf;Q24012-Q3873548-P54-2010-01-01-2011-01-01-0.28305;Q24012;Q3873548;P54;2010-01-01;2011-01-01;true;0.28305;true
pinstConf;Q24012-Q3873548-P54-2010-01-01-2015-01-01-0.47592002;Q24012;Q3873548;P54;2010-01-01;2015-01-01;true;0.47592002;true
pinstConf;Q24012-Q3873548-P54-2015-01-01-2015-01-01-0.16508;Q24012;Q3873548;P54;2015-01-01;2015-01-01;true;0.16508;true
pinstConf;Q24012-Q3873548-P54-2014-01-01-2014-01-01-0.16982;Q24012;Q3873548;P54;2014-01-01;2014-01-01;true;0.16982;false
pinstConf;Q24012-19940303-P569-1994-03-01-1994-03-01-0.18939;Q24012;19940303;P569;1994-03-01;1994-03-01;true;0.18939;false
pinstConf;Q24015-19660411-P569-1966-04-01-1966-04-01-0.25371;Q24015;19660411;P569;1966-04-01;1966-04-01;true;0.25371;true
pinstConf;Q24039-19551028-P569-1955-10-01-1955-10-01-0.14140001;Q24039;19551028;P569;1955-10-01;1955-10-01;true;0.14140001;false
pinstConf;Q24040-19791110-P569-1979-11-01-1979-11-01-0.24643;Q24040;19791110;P569;1979-11-01;1979-11-01;true;0.24643;true
pinstConf;Q24042-Q430993-P54-1945-01-01-1946-01-01-0.18278;Q24042;Q430993;P54;1945-01-01;1946-01-01;true;0.18278;false
pinstConf;Q24042-Q8408-P54-1945-01-01-1946-01-01-0.25867;Q24042;Q8408;P54;1945-01-01;1946-01-01;true;0.25867;true
pinstConf;Q24042-Q8408-P54-1939-01-01-1941-01-01-0.32992;Q24042;Q8408;P54;1939-01-01;1941-01-01;true;0.32992;true
pinstConf;Q24042-Q1422-P54-1945-01-01-1946-01-01-0.25137;Q24042;Q1422;P54;1945-01-01;1946-01-01;true;0.25137;true
pinstConf;Q24042-Q1422-P54-1939-01-01-1941-01-01-0.15700999;Q24042;Q1422;P54;1939-01-01;1941-01-01;true;0.15700999;true
pinstConf;Q24042-Q1422-P54-1941-01-01-1942-01-01-0.44191998;Q24042;Q1422;P54;1941-01-01;1942-01-01;true;0.44191998;true
pinstConf;Q24042-Q1417183-P54-1945-01-01-1946-01-01-0.14287;Q24042;Q1417183;P54;1945-01-01;1946-01-01;true;0.14287;true
pinstConf;Q24042-Q1417183-P54-1939-01-01-1941-01-01-0.25836;Q24042;Q1417183;P54;1939-01-01;1941-01-01;true;0.25836;true
pinstConf;Q24042-Q1417183-P54-1941-01-01-1942-01-01-0.14422;Q24042;Q1417183;P54;1941-01-01;1942-01-01;true;0.14422;true
pinstConf;Q24042-Q1417183-P54-1937-01-01-1939-01-01-0.24712;Q24042;Q1417183;P54;1937-01-01;1939-01-01;true;0.24712;true
pinstConf;Q24042-Q289656-P54-1945-01-01-1946-01-01-0.36154002;Q24042;Q289656;P54;1945-01-01;1946-01-01;true;0.36154002;true
pinstConf;Q24042-Q289656-P54-1939-01-01-1941-01-01-0.14749;Q24042;Q289656;P54;1939-01-01;1941-01-01;true;0.14749;false
pinstConf;Q24042-Q289656-P54-1941-01-01-1942-01-01-0.21545999;Q24042;Q289656;P54;1941-01-01;1942-01-01;true;0.21545999;true
pinstConf;Q24042-Q289656-P54-1937-01-01-1939-01-01-0.2727;Q24042;Q289656;P54;1937-01-01;1939-01-01;true;0.2727;true
pinstConf;Q24042-Q289656-P54-1946-01-01-1947-01-01-0.28750998;Q24042;Q289656;P54;1946-01-01;1947-01-01;true;0.28750998;true
pinstConf;Q24042-Q8408-P54-1945-01-01-1946-01-01-0.39604002;Q24042;Q8408;P54;1945-01-01;1946-01-01;true;0.39604002;true
pinstConf;Q24042-Q8408-P54-1939-01-01-1941-01-01-0.22704999;Q24042;Q8408;P54;1939-01-01;1941-01-01;true;0.22704999;true
pinstConf;Q24042-Q8408-P54-1941-01-01-1942-01-01-0.36352;Q24042;Q8408;P54;1941-01-01;1942-01-01;true;0.36352;true
pinstConf;Q24042-Q8408-P54-1937-01-01-1939-01-01-0.17662999;Q24042;Q8408;P54;1937-01-01;1939-01-01;true;0.17662999;true
pinstConf;Q24042-Q8408-P54-1946-01-01-1947-01-01-0.17082;Q24042;Q8408;P54;1946-01-01;1947-01-01;true;0.17082;true
pinstConf;Q24042-Q8408-P54-1942-01-01-1944-01-01-0.18515;Q24042;Q8408;P54;1942-01-01;1944-01-01;true;0.18515;false
pinstConf;Q24042-Q276533-P54-1945-01-01-1946-01-01-0.34865;Q24042;Q276533;P54;1945-01-01;1946-01-01;true;0.34865;true
pinstConf;Q24042-Q276533-P54-1939-01-01-1941-01-01-0.16027;Q24042;Q276533;P54;1939-01-01;1941-01-01;true;0.16027;true
pinstConf;Q24042-Q276533-P54-1941-01-01-1942-01-01-0.34865;Q24042;Q276533;P54;1941-01-01;1942-01-01;true;0.34865;true
pinstConf;Q24042-Q276533-P54-1937-01-01-1939-01-01-0.19026999;Q24042;Q276533;P54;1937-01-01;1939-01-01;true;0.19026999;true
pinstConf;Q24042-Q276533-P54-1946-01-01-1947-01-01-0.30620998;Q24042;Q276533;P54;1946-01-01;1947-01-01;true;0.30620998;true
pinstConf;Q24042-Q276533-P54-1942-01-01-1944-01-01-0.16092;Q24042;Q276533;P54;1942-01-01;1944-01-01;true;0.16092;true
pinstConf;Q24042-Q276533-P54-1937-01-01-1939-01-01-0.20897;Q24042;Q276533;P54;1937-01-01;1939-01-01;true;0.20897;true
pinstConf;Q24042-19141114-P569-1914-11-01-1914-11-01-0.18128;Q24042;19141114;P569;1914-11-01;1914-11-01;true;0.18128;true
pinstConf;Q24042-19821210-P570-1982-12-01-1982-12-01-0.14461;Q24042;19821210;P570;1982-12-01;1982-12-01;true;0.14461;false
pinstConf;Q24043-20150206-P570-2015-02-01-2015-02-01-0.20446;Q24043;20150206;P570;2015-02-01;2015-02-01;true;0.20446;true
pinstConf;Q24043-19581009-P569-1958-10-01-1958-10-01-0.25821;Q24043;19581009;P569;1958-10-01;1958-10-01;true;0.25821;true
pinstConf;Q24070-19410402-P569-1941-04-01-1941-04-01-0.34761;Q24070;19410402;P569;1941-04-01;1941-04-01;true;0.34761;true
pinstConf;Q24074-19200918-P569-1920-09-01-1920-09-01-0.15062;Q24074;19200918;P569;1920-09-01;1920-09-01;true;0.15062;true
pinstConf;Q24074-20061228-P570-2006-12-01-2006-12-01-0.20989001;Q24074;20061228;P570;2006-12-01;2006-12-01;true;0.20989001;true
pinstConf;Q24077-19210831-P569-1921-08-01-1921-08-01-0.23787999;Q24077;19210831;P569;1921-08-01;1921-08-01;true;0.23787999;false
pinstConf;Q24077-19860515-P570-1986-05-01-1986-05-01-0.15484999;Q24077;19860515;P570;1986-05-01;1986-05-01;true;0.15484999;false
pinstConf;Q24085-15860101-P569-1586-01-01-1586-01-01-0.44108;Q24085;15860101;P569;1586-01-01;1586-01-01;true;0.44108;true
pinstConf;Q24085-16380101-P570-1638-01-01-1638-01-01-0.16950999;Q24085;16380101;P570;1638-01-01;1638-01-01;true;0.16950999;true
pinstConf;Q24085-16381202-P570-1638-12-01-1638-12-01-0.18270001;Q24085;16381202;P570;1638-12-01;1638-12-01;true;0.18270001;true
pinstConf;Q24086-18810507-P569-1881-05-01-1881-05-01-0.14384;Q24086;18810507;P569;1881-05-01;1881-05-01;true;0.14384;true
pinstConf;Q24086-19390414-P570-1939-04-01-1939-04-01-0.27551;Q24086;19390414;P570;1939-04-01;1939-04-01;true;0.27551;true
pinstConf;Q24093-19190411-P569-1919-04-01-1919-04-01-0.17409;Q24093;19190411;P569;1919-04-01;1919-04-01;true;0.17409;true
pinstConf;Q24093-19970101-P570-1997-01-01-1997-01-01-0.21333;Q24093;19970101;P570;1997-01-01;1997-01-01;true;0.21333;true
pinstConf;Q24108-11760101-P570-1176-01-01-1176-01-01-0.19634;Q24108;11760101;P570;1176-01-01;1176-01-01;true;0.19634;true
pinstConf;Q24141-18340219-P569-1834-02-01-1834-02-01-0.27604002;Q24141;18340219;P569;1834-02-01;1834-02-01;true;0.27604002;true
pinstConf;Q24141-19080118-P570-1908-01-01-1908-01-01-0.15779;Q24141;19080118;P570;1908-01-01;1908-01-01;true;0.15779;true
pinstConf;Q24148-19800321-P569-1980-03-01-1980-03-01-0.41382998;Q24148;19800321;P569;1980-03-01;1980-03-01;true;0.41382998;true
pinstConf;Q24150-18580514-P569-1858-05-01-1858-05-01-0.14565;Q24150;18580514;P569;1858-05-01;1858-05-01;true;0.14565;true
pinstConf;Q24150-18920321-P570-1892-03-01-1892-03-01-0.36233002;Q24150;18920321;P570;1892-03-01;1892-03-01;true;0.36233002;true
pinstConf;Q24161-17291127-P569-1729-11-01-1729-11-01-0.17599;Q24161;17291127;P569;1729-11-01;1729-11-01;true;0.17599;true
pinstConf;Q24161-17650210-P570-1765-02-01-1765-02-01-0.25806;Q24161;17650210;P570;1765-02-01;1765-02-01;true;0.25806;true
pinstConf;Q24164-19850910-P569-1985-09-01-1985-09-01-0.14096001;Q24164;19850910;P569;1985-09-01;1985-09-01;true;0.14096001;true
pinstConf;Q24167-19810602-P569-1981-06-01-1981-06-01-0.39072;Q24167;19810602;P569;1981-06-01;1981-06-01;true;0.39072;true
pinstConf;Q24177-19870726-P569-1987-07-01-1987-07-01-0.18211;Q24177;19870726;P569;1987-07-01;1987-07-01;true;0.18211;false
pinstConf;Q24178-19870804-P569-1987-08-01-1987-08-01-0.25312;Q24178;19870804;P569;1987-08-01;1987-08-01;true;0.25312;true
pinstConf;Q24204-19910413-P569-1991-04-01-1991-04-01-0.29657;Q24204;19910413;P569;1991-04-01;1991-04-01;true;0.29657;true
pinstConf;Q24211-16690307-P569-1669-03-01-1669-03-01-0.26514;Q24211;16690307;P569;1669-03-01;1669-03-01;true;0.26514;true
pinstConf;Q24211-17421107-P570-1742-11-01-1742-11-01-0.14229;Q24211;17421107;P570;1742-11-01;1742-11-01;true;0.14229;false
pinstConf;Q24214-19480111-P569-1948-01-01-1948-01-01-0.27132002;Q24214;19480111;P569;1948-01-01;1948-01-01;true;0.27132002;true
pinstConf;Q24218-19590101-P569-1959-01-01-1959-01-01-0.18404;Q24218;19590101;P569;1959-01-01;1959-01-01;true;0.18404;true
pinstConf;Q24234-19390215-P569-1939-02-01-1939-02-01-0.19332;Q24234;19390215;P569;1939-02-01;1939-02-01;true;0.19332;true
pinstConf;Q24263-15500101-P569-1550-01-01-1550-01-01-0.41189998;Q24263;15500101;P569;1550-01-01;1550-01-01;true;0.41189998;true
pinstConf;Q24263-15950101-P570-1595-01-01-1595-01-01-0.24937001;Q24263;15950101;P570;1595-01-01;1595-01-01;true;0.24937001;false
pinstConf;Q24278-19080914-P569-1908-09-01-1908-09-01-0.39992002;Q24278;19080914;P569;1908-09-01;1908-09-01;true;0.39992002;true
pinstConf;Q24278-19841010-P570-1984-10-01-1984-10-01-0.19268;Q24278;19841010;P570;1984-10-01;1984-10-01;true;0.19268;true
pinstConf;Q24296-19480914-P569-1948-09-01-1948-09-01-0.14351;Q24296;19480914;P569;1948-09-01;1948-09-01;true;0.14351;true
pinstConf;Q24304-19911226-P569-1991-12-01-1991-12-01-0.15361;Q24304;19911226;P569;1991-12-01;1991-12-01;true;0.15361;true
pinstConf;Q24311-18780303-P569-1878-03-01-1878-03-01-0.16501;Q24311;18780303;P569;1878-03-01;1878-03-01;true;0.16501;true
pinstConf;Q24311-19670617-P570-1967-06-01-1967-06-01-0.19001;Q24311;19670617;P570;1967-06-01;1967-06-01;true;0.19001;true
pinstConf;Q24325-Q824850-P54-2014-01-01-2014-01-01-0.37401;Q24325;Q824850;P54;2014-01-01;2014-01-01;true;0.37401;true
pinstConf;Q24325-Q701290-P54-2014-01-01-2010-01-01-0.14293;Q24325;Q701290;P54;2014-01-01;2010-01-01;true;0.14293;true
pinstConf;Q24325-Q701290-P54-2009-01-01-2009-01-01-0.21961;Q24325;Q701290;P54;2009-01-01;2009-01-01;true;0.21961;true
pinstConf;Q24325-Q106394-P54-2014-01-01-2010-01-01-0.27876002;Q24325;Q106394;P54;2014-01-01;2010-01-01;true;0.27876002;true
pinstConf;Q24325-Q106394-P54-2009-01-01-2012-01-01-0.35182;Q24325;Q106394;P54;2009-01-01;2012-01-01;true;0.35182;true
pinstConf;Q24325-Q106394-P54-2010-01-01-2010-01-01-0.29092;Q24325;Q106394;P54;2010-01-01;2010-01-01;true;0.29092;true
pinstConf;Q24325-Q748445-P54-2014-01-01-2010-01-01-0.13995;Q24325;Q748445;P54;2014-01-01;2010-01-01;true;0.13995;true
pinstConf;Q24325-Q748445-P54-2009-01-01-2012-01-01-0.31272;Q24325;Q748445;P54;2009-01-01;2012-01-01;true;0.31272;true
pinstConf;Q24325-Q748445-P54-2010-01-01-2014-01-01-0.19152;Q24325;Q748445;P54;2010-01-01;2014-01-01;true;0.19152;true
pinstConf;Q24325-Q748445-P54-2012-01-01-2012-01-01-0.2579;Q24325;Q748445;P54;2012-01-01;2012-01-01;true;0.2579;true
pinstConf;Q24325-Q724065-P54-2014-01-01-2010-01-01-0.25283;Q24325;Q724065;P54;2014-01-01;2010-01-01;true;0.25283;true
pinstConf;Q24325-Q724065-P54-2009-01-01-2012-01-01-0.18947999;Q24325;Q724065;P54;2009-01-01;2012-01-01;true;0.18947999;true
pinstConf;Q24325-Q724065-P54-2010-01-01-2014-01-01-0.17784;Q24325;Q724065;P54;2010-01-01;2014-01-01;true;0.17784;true
pinstConf;Q24325-Q724065-P54-2012-01-01-2011-01-01-0.35146;Q24325;Q724065;P54;2012-01-01;2011-01-01;true;0.35146;true
pinstConf;Q24325-Q724065-P54-2010-01-01-2010-01-01-0.15116;Q24325;Q724065;P54;2010-01-01;2010-01-01;true;0.15116;true
